trial_type,trial_index,time_elapsed,internal_node_id,success,timeout,failed_images,failed_audio,failed_video,rt,response,stimulus,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,phase,deviceInfo,itemID,stimulus_type,correct_ans,list,content,sound1,sound2
html-keyboard-response,2192,2398762,0.0-15.0-0.159,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2193,2399270,0.0-15.0-1.159,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>He found his brother hiding.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2194,2401250,0.0-15.0-2.159,,,,,,null,null,stimuli/FAS_E1M-HINT-03-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2195,2401760,0.0-15.0-3.159,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>He found his brother hiding.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2196,2404450,0.0-15.0-4.159,,,,,,null,null,stimuli/FAS_J1M-HINT-03-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2197,2406184,0.0-15.0-5.159,,,,,,1732,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>He found his brother hiding.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,114,EJ,f,HINT,He found his brother hiding.,stimuli/FAS_E1M-HINT-03-02.wav,stimuli/FAS_J1M-HINT-03-02.wav
html-keyboard-response,2198,2407187,0.0-15.0-0.160,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2199,2407698,0.0-15.0-1.160,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The machine was very noisy.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2200,2410250,0.0-15.0-2.160,,,,,,null,null,stimuli/FAS_J1M-BKBR-04-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2201,2410762,0.0-15.0-3.160,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The machine was very noisy.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2202,2412830,0.0-15.0-4.160,,,,,,null,null,stimuli/FAS_J2M-BKBR-04-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2203,2414211,0.0-15.0-5.160,,,,,,1379,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The machine was very noisy.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,50,JJ,j,BKB,The machine was very noisy.,stimuli/FAS_J1M-BKBR-04-02.wav,stimuli/FAS_J2M-BKBR-04-02.wav
html-keyboard-response,2204,2415216,0.0-15.0-0.161,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2205,2415731,0.0-15.0-1.161,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>A fire truck is coming.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2206,2417890,0.0-15.0-2.161,,,,,,null,null,stimuli/FAS_J2M-HINT-07-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2207,2418407,0.0-15.0-3.161,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>A fire truck is coming.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2208,2420710,0.0-15.0-4.161,,,,,,null,null,stimuli/FAS_M6M-HINT-07-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2209,2421009,0.0-15.0-5.161,,,,,,297,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>A fire truck is coming.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,158,MJ,f,HINT,A fire truck is coming.,stimuli/FAS_J2M-HINT-07-06.wav,stimuli/FAS_M6M-HINT-07-06.wav
html-keyboard-response,2210,2422024,0.0-15.0-0.162,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2211,2422540,0.0-15.0-1.162,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>They heard a funny noise.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2212,2424670,0.0-15.0-2.162,,,,,,null,null,stimuli/FAS_J1M-HINT-03-01.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2213,2425185,0.0-15.0-3.162,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>They heard a funny noise.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2214,2427030,0.0-15.0-4.162,,,,,,null,null,stimuli/FAS_E1M-HINT-03-01.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2215,2427883,0.0-15.0-5.162,,,,,,851,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>They heard a funny noise.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,113,EJ,f,HINT,They heard a funny noise.,stimuli/FAS_J1M-HINT-03-01.wav,stimuli/FAS_E1M-HINT-03-01.wav
html-keyboard-response,2216,2428894,0.0-15.0-0.163,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2217,2429409,0.0-15.0-1.163,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The truck carried fruit.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2218,2431270,0.0-15.0-2.163,,,,,,null,null,stimuli/FAS_E5M-BKBR-01-14.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2219,2431774,0.0-15.0-3.163,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The truck carried fruit.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2220,2433510,0.0-15.0-4.163,,,,,,null,null,stimuli/FAS_E1M-BKBR-01-14.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2221,2434544,0.0-15.0-5.163,,,,,,1031,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The truck carried fruit.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,14,EE,j,BKB,The truck carried fruit.,stimuli/FAS_E5M-BKBR-01-14.wav,stimuli/FAS_E1M-BKBR-01-14.wav
html-keyboard-response,2222,2435555,0.0-15.0-0.164,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2223,2436057,0.0-15.0-1.164,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The cat is sitting on the bed.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2224,2438049,0.0-15.0-2.164,,,,,,null,null,stimuli/FAS_E5M-BKBR-01-13.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2225,2438552,0.0-15.0-3.164,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The cat is sitting on the bed.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2226,2440630,0.0-15.0-4.164,,,,,,null,null,stimuli/FAS_E1M-BKBR-01-13.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2227,2441348,0.0-15.0-5.164,,,,,,716,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The cat is sitting on the bed.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,13,EE,j,BKB,The cat is sitting on the bed.,stimuli/FAS_E5M-BKBR-01-13.wav,stimuli/FAS_E1M-BKBR-01-13.wav
html-keyboard-response,2228,2442364,0.0-15.0-0.165,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2229,2442870,0.0-15.0-1.165,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The house has nine bedrooms.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2230,2445450,0.0-15.0-2.165,,,,,,null,null,stimuli/FAS_K9M-HINT-10-01.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2231,2445955,0.0-15.0-3.165,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The house has nine bedrooms.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2232,2448770,0.0-15.0-4.165,,,,,,null,null,stimuli/FAS_J1M-HINT-10-01.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2233,2449942,0.0-15.0-5.165,,,,,,1169,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The house has nine bedrooms.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,183,JK,f,HINT,The house has nine bedrooms.,stimuli/FAS_K9M-HINT-10-01.wav,stimuli/FAS_J1M-HINT-10-01.wav
html-keyboard-response,2234,2450956,0.0-15.0-0.166,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2235,2451464,0.0-15.0-1.166,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The father is coming home.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2236,2453751,0.0-15.0-2.166,,,,,,null,null,stimuli/FAS_K7M-BKBR-06-08.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2237,2454269,0.0-15.0-3.166,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The father is coming home.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2238,2456410,0.0-15.0-4.166,,,,,,null,null,stimuli/FAS_K9M-BKBR-06-08.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2239,2457447,0.0-15.0-5.166,,,,,,1035,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The father is coming home.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,88,KK,j,BKB,The father is coming home.,stimuli/FAS_K7M-BKBR-06-08.wav,stimuli/FAS_K9M-BKBR-06-08.wav
html-keyboard-response,2240,2458450,0.0-15.0-0.167,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2241,2458967,0.0-15.0-1.167,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>Somebody took the money.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2242,2461209,0.0-15.0-2.167,,,,,,null,null,stimuli/FAS_K9M-BKBR-05-12.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2243,2461722,0.0-15.0-3.167,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>Somebody took the money.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2244,2463771,0.0-15.0-4.167,,,,,,null,null,stimuli/FAS_K7M-BKBR-05-12.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2245,2464233,0.0-15.0-5.167,,,,,,460,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>Somebody took the money.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,76,KK,j,BKB,Somebody took the money.,stimuli/FAS_K9M-BKBR-05-12.wav,stimuli/FAS_K7M-BKBR-05-12.wav
html-keyboard-response,2246,2465245,0.0-15.0-0.168,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2247,2465756,0.0-15.0-1.168,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The wife helped her husband.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2248,2467970,0.0-15.0-2.168,,,,,,null,null,stimuli/FAS_J2M-BKBR-04-01.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2249,2468478,0.0-15.0-3.168,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The wife helped her husband.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2250,2470770,0.0-15.0-4.168,,,,,,null,null,stimuli/FAS_J1M-BKBR-04-01.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2251,2471136,0.0-15.0-5.168,,,,,,363,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The wife helped her husband.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,49,JJ,j,BKB,The wife helped her husband.,stimuli/FAS_J2M-BKBR-04-01.wav,stimuli/FAS_J1M-BKBR-04-01.wav
html-keyboard-response,2252,2472145,0.0-15.0-0.169,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2253,2472650,0.0-15.0-1.169,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>They are crossing the street.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2254,2474891,0.0-15.0-2.169,,,,,,null,null,stimuli/FAS_J1M-BKBR-04-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2255,2475404,0.0-15.0-3.169,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>They are crossing the street.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2256,2477310,0.0-15.0-4.169,,,,,,null,null,stimuli/FAS_J2M-BKBR-04-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2257,2477608,0.0-15.0-5.169,,,,,,296,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>They are crossing the street.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,55,JJ,j,BKB,They are crossing the street.,stimuli/FAS_J1M-BKBR-04-07.wav,stimuli/FAS_J2M-BKBR-04-07.wav
html-keyboard-response,2258,2478612,0.0-15.0-0.170,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2259,2479125,0.0-15.0-1.170,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The boy knew the game.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2260,2480950,0.0-15.0-2.170,,,,,,null,null,stimuli/FAS_E5M-BKBR-02-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2261,2481465,0.0-15.0-3.170,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The boy knew the game.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2262,2483290,0.0-15.0-4.170,,,,,,null,null,stimuli/FAS_E1M-BKBR-02-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2263,2484334,0.0-15.0-5.170,,,,,,1042,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The boy knew the game.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,23,EE,j,BKB,The boy knew the game.,stimuli/FAS_E5M-BKBR-02-07.wav,stimuli/FAS_E1M-BKBR-02-07.wav
html-keyboard-response,2264,2485348,0.0-15.0-0.171,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2265,2485851,0.0-15.0-1.171,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The lady is making a toy.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2266,2488111,0.0-15.0-2.171,,,,,,null,null,stimuli/FAS_M6M-BKBR-02-12.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2267,2488624,0.0-15.0-3.171,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The lady is making a toy.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2268,2490531,0.0-15.0-4.171,,,,,,null,null,stimuli/FAS_M1M-BKBR-02-12.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2269,2491180,0.0-15.0-5.171,,,,,,647,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The lady is making a toy.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,28,MM,j,BKB,The lady is making a toy.,stimuli/FAS_M6M-BKBR-02-12.wav,stimuli/FAS_M1M-BKBR-02-12.wav
html-keyboard-response,2270,2492195,0.0-15.0-0.172,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2271,2492700,0.0-15.0-1.172,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>She looked in her mirror.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2272,2494670,0.0-15.0-2.172,,,,,,null,null,stimuli/FAS_E5M-HINT-02-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2273,2495173,0.0-15.0-3.172,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>She looked in her mirror.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2274,2497150,0.0-15.0-4.172,,,,,,null,null,stimuli/FAS_M1M-HINT-02-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2275,2499625,0.0-15.0-5.172,,,,,,2473,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>She looked in her mirror.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,108,EM,f,HINT,She looked in her mirror.,stimuli/FAS_E5M-HINT-02-06.wav,stimuli/FAS_M1M-HINT-02-06.wav
html-keyboard-response,2276,2500636,0.0-15.0-0.173,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2277,2501139,0.0-15.0-1.173,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>They ate a lemon pie.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2278,2503370,0.0-15.0-2.173,,,,,,null,null,stimuli/FAS_J1M-HINT-09-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2279,2503884,0.0-15.0-3.173,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>They ate a lemon pie.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2280,2506490,0.0-15.0-4.173,,,,,,null,null,stimuli/FAS_K7M-HINT-09-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2281,2507582,0.0-15.0-5.173,,,,,,1090,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>They ate a lemon pie.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,179,JK,f,HINT,They ate a lemon pie.,stimuli/FAS_J1M-HINT-09-07.wav,stimuli/FAS_K7M-HINT-09-07.wav
html-keyboard-response,2282,2508593,0.0-15.0-0.174,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2283,2509106,0.0-15.0-1.174,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>They are buying some bread.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2284,2510951,0.0-15.0-2.174,,,,,,null,null,stimuli/FAS_E1M-BKBR-01-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2285,2511464,0.0-15.0-3.174,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>They are buying some bread.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2286,2513370,0.0-15.0-4.174,,,,,,null,null,stimuli/FAS_E5M-BKBR-01-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2287,2518410,0.0-15.0-5.174,,,,,,5037,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>They are buying some bread.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,6,EE,j,BKB,They are buying some bread.,stimuli/FAS_E1M-BKBR-01-06.wav,stimuli/FAS_E5M-BKBR-01-06.wav
html-keyboard-response,2288,2519425,0.0-15.0-0.175,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2289,2519929,0.0-15.0-1.175,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>Father looked at the book.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2290,2522530,0.0-15.0-2.175,,,,,,null,null,stimuli/FAS_M1M-BKBR-03-13.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2291,2523036,0.0-15.0-3.175,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>Father looked at the book.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2292,2524990,0.0-15.0-4.175,,,,,,null,null,stimuli/FAS_M6M-BKBR-03-13.wav,,,,,,,,,,,,,,,,,,,,
