trial_type,trial_index,time_elapsed,internal_node_id,success,timeout,failed_images,failed_audio,failed_video,rt,response,stimulus,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,phase,deviceInfo,itemID,stimulus_type,correct_ans,list,content,sound1,sound2
html-keyboard-response,2006,2797069,0.0-15.0-0.128,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2007,2797584,0.0-15.0-1.128,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>kick</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2008,2798219,0.0-15.0-2.128,,,,,,null,null,stimuli/word/FAS_K7M-LNTW-01-39.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2009,2798737,0.0-15.0-3.128,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>kick</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2010,2799318,0.0-15.0-4.128,,,,,,null,null,stimuli/word/FAS_E5M-LNTW-01-39.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2011,2799572,0.0-15.0-5.128,,,,,,251,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>kick</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,139,EK,f,LNT,kick,stimuli/word/FAS_K7M-LNTW-01-39.wav,stimuli/word/FAS_E5M-LNTW-01-39.wav
html-keyboard-response,2012,2800585,0.0-15.0-0.129,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2013,2801103,0.0-15.0-1.129,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>friend</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2014,2801977,0.0-15.0-2.129,,,,,,null,null,stimuli/word/FAS_M1M-LNTW-02-17.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2015,2802486,0.0-15.0-3.129,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>friend</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2016,2803298,0.0-15.0-4.129,,,,,,null,null,stimuli/word/FAS_K9M-LNTW-02-17.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2017,2803759,0.0-15.0-5.129,,,,,,458,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>friend</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,167,MK,f,LNT,friend,stimuli/word/FAS_M1M-LNTW-02-17.wav,stimuli/word/FAS_K9M-LNTW-02-17.wav
html-keyboard-response,2018,2804768,0.0-15.0-0.130,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2019,2805287,0.0-15.0-1.130,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>mouth</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2020,2806078,0.0-15.0-2.130,,,,,,null,null,stimuli/word/FAS_J1M-LNTW-02-03.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2021,2806585,0.0-15.0-3.130,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>mouth</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2022,2807298,0.0-15.0-4.130,,,,,,null,null,stimuli/word/FAS_M6M-LNTW-02-03.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2023,2807539,0.0-15.0-5.130,,,,,,238,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>mouth</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,153,MJ,f,LNT,mouth,stimuli/word/FAS_J1M-LNTW-02-03.wav,stimuli/word/FAS_M6M-LNTW-02-03.wav
html-keyboard-response,2024,2808551,0.0-15.0-0.131,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2025,2809068,0.0-15.0-1.131,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>work</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2026,2809878,0.0-15.0-2.131,,,,,,null,null,stimuli/word/FAS_K9M-LNTW-01-43.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2027,2810384,0.0-15.0-3.131,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>work</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2028,2810978,0.0-15.0-4.131,,,,,,null,null,stimuli/word/FAS_E5M-LNTW-01-43.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2029,2811919,0.0-15.0-5.131,,,,,,939,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>work</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,143,EK,f,LNT,work,stimuli/word/FAS_K9M-LNTW-01-43.wav,stimuli/word/FAS_E5M-LNTW-01-43.wav
html-keyboard-response,2030,2812935,0.0-15.0-0.132,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2031,2813445,0.0-15.0-1.132,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>lip</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2032,2814097,0.0-15.0-2.132,,,,,,null,null,stimuli/word/FAS_J2M-PBKW-02-17.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2033,2814616,0.0-15.0-3.132,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>lip</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2034,2815078,0.0-15.0-4.132,,,,,,null,null,stimuli/word/FAS_J1M-PBKW-02-17.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2035,2815722,0.0-15.0-5.132,,,,,,641,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>lip</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,67,JJ,j,PBK,lip,stimuli/word/FAS_J2M-PBKW-02-17.wav,stimuli/word/FAS_J1M-PBKW-02-17.wav
html-keyboard-response,2036,2816732,0.0-15.0-0.133,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2037,2817248,0.0-15.0-1.133,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>snake</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2038,2818138,0.0-15.0-2.133,,,,,,null,null,stimuli/word/FAS_K9M-LNTW-02-23.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2039,2818648,0.0-15.0-3.133,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>snake</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2040,2819499,0.0-15.0-4.133,,,,,,null,null,stimuli/word/FAS_M6M-LNTW-02-23.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2041,2820238,0.0-15.0-5.133,,,,,,737,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>snake</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,173,MK,f,LNT,snake,stimuli/word/FAS_K9M-LNTW-02-23.wav,stimuli/word/FAS_M6M-LNTW-02-23.wav
html-keyboard-response,2042,2821247,0.0-15.0-0.134,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2043,2821763,0.0-15.0-1.134,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>park</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2044,2822458,0.0-15.0-2.134,,,,,,null,null,stimuli/word/FAS_J2M-PBKW-02-08.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2045,2822963,0.0-15.0-3.134,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>park</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2046,2823638,0.0-15.0-4.134,,,,,,null,null,stimuli/word/FAS_J1M-PBKW-02-08.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2047,2824365,0.0-15.0-5.134,,,,,,725,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>park</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,58,JJ,j,PBK,park,stimuli/word/FAS_J2M-PBKW-02-08.wav,stimuli/word/FAS_J1M-PBKW-02-08.wav
html-keyboard-response,2048,2825379,0.0-15.0-0.135,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2049,2825896,0.0-15.0-1.135,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>three</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2050,2826579,0.0-15.0-2.135,,,,,,null,null,stimuli/word/FAS_J2M-LNTW-02-09.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2051,2827098,0.0-15.0-3.135,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>three</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2052,2827918,0.0-15.0-4.135,,,,,,null,null,stimuli/word/FAS_M6M-LNTW-02-09.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2053,2828481,0.0-15.0-5.135,,,,,,560,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>three</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,159,MJ,f,LNT,three,stimuli/word/FAS_J2M-LNTW-02-09.wav,stimuli/word/FAS_M6M-LNTW-02-09.wav
html-keyboard-response,2054,2829495,0.0-15.0-0.136,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2055,2830011,0.0-15.0-1.136,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>count</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2056,2830798,0.0-15.0-2.136,,,,,,null,null,stimuli/word/FAS_M6M-LNTW-01-09.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2057,2831311,0.0-15.0-3.136,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>count</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2058,2831978,0.0-15.0-4.136,,,,,,null,null,stimuli/word/FAS_E5M-LNTW-01-09.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2059,2832506,0.0-15.0-5.136,,,,,,524,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>count</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,109,EM,f,LNT,count,stimuli/word/FAS_M6M-LNTW-01-09.wav,stimuli/word/FAS_E5M-LNTW-01-09.wav
html-keyboard-response,2060,2833510,0.0-15.0-0.137,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2061,2834027,0.0-15.0-1.137,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>bath</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2062,2834618,0.0-15.0-2.137,,,,,,null,null,stimuli/word/FAS_M6M-PBKW-01-27.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2063,2835128,0.0-15.0-3.137,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>bath</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2064,2835658,0.0-15.0-4.137,,,,,,null,null,stimuli/word/FAS_M1M-PBKW-01-27.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2065,2836229,0.0-15.0-5.137,,,,,,568,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>bath</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,27,MM,j,PBK,bath,stimuli/word/FAS_M6M-PBKW-01-27.wav,stimuli/word/FAS_M1M-PBKW-01-27.wav
html-keyboard-response,2066,2837241,0.0-15.0-0.138,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2067,2837763,0.0-15.0-1.138,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>watch</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2068,2838378,0.0-15.0-2.138,,,,,,null,null,stimuli/word/FAS_J1M-LNTW-01-13.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2069,2838892,0.0-15.0-3.138,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>watch</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2070,2839765,0.0-15.0-4.138,,,,,,null,null,stimuli/word/FAS_E1M-LNTW-01-13.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2071,2847238,0.0-15.0-5.138,,,,,,7470,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>watch</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,113,EJ,f,LNT,watch,stimuli/word/FAS_J1M-LNTW-01-13.wav,stimuli/word/FAS_E1M-LNTW-01-13.wav
html-keyboard-response,2072,2848257,0.0-15.0-0.139,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2073,2848773,0.0-15.0-1.139,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>hot</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2074,2849418,0.0-15.0-2.139,,,,,,null,null,stimuli/word/FAS_M1M-PBKW-01-47.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2075,2849920,0.0-15.0-3.139,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>hot</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2076,2850578,0.0-15.0-4.139,,,,,,null,null,stimuli/word/FAS_M6M-PBKW-01-47.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2077,2850886,0.0-15.0-5.139,,,,,,306,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>hot</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,47,MM,j,PBK,hot,stimuli/word/FAS_M1M-PBKW-01-47.wav,stimuli/word/FAS_M6M-PBKW-01-47.wav
html-keyboard-response,2078,2851906,0.0-15.0-0.140,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2079,2852423,0.0-15.0-1.140,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>smile</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2080,2853298,0.0-15.0-2.140,,,,,,null,null,stimuli/word/FAS_M1M-PBKW-01-26.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2081,2853805,0.0-15.0-3.140,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>smile</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2082,2854698,0.0-15.0-4.140,,,,,,null,null,stimuli/word/FAS_M6M-PBKW-01-26.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2083,2855398,0.0-15.0-5.140,,,,,,697,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>smile</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,26,MM,j,PBK,smile,stimuli/word/FAS_M1M-PBKW-01-26.wav,stimuli/word/FAS_M6M-PBKW-01-26.wav
html-keyboard-response,2084,2856404,0.0-15.0-0.141,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2085,2856920,0.0-15.0-1.141,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>crab</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2086,2857578,0.0-15.0-2.141,,,,,,null,null,stimuli/word/FAS_K7M-PBKW-02-31.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2087,2858085,0.0-15.0-3.141,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>crab</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2088,2858578,0.0-15.0-4.141,,,,,,null,null,stimuli/word/FAS_K9M-PBKW-02-31.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2089,2859090,0.0-15.0-5.141,,,,,,510,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>crab</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,81,KK,j,PBK,crab,stimuli/word/FAS_K7M-PBKW-02-31.wav,stimuli/word/FAS_K9M-PBKW-02-31.wav
html-keyboard-response,2090,2860103,0.0-15.0-0.142,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2091,2860619,0.0-15.0-1.142,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>end</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2092,2861198,0.0-15.0-2.142,,,,,,null,null,stimuli/word/FAS_M1M-PBKW-01-30.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2093,2861702,0.0-15.0-3.142,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>end</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2094,2862498,0.0-15.0-4.142,,,,,,null,null,stimuli/word/FAS_M6M-PBKW-01-30.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2095,2863738,0.0-15.0-5.142,,,,,,1238,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>end</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,30,MM,j,PBK,end,stimuli/word/FAS_M1M-PBKW-01-30.wav,stimuli/word/FAS_M6M-PBKW-01-30.wav
html-keyboard-response,2096,2864752,0.0-15.0-0.143,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2097,2865269,0.0-15.0-1.143,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>tray</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2098,2865958,0.0-15.0-2.143,,,,,,null,null,stimuli/word/FAS_K7M-PBKW-02-44.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2099,2866467,0.0-15.0-3.143,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>tray</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2100,2867098,0.0-15.0-4.143,,,,,,null,null,stimuli/word/FAS_K9M-PBKW-02-44.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2101,2867751,0.0-15.0-5.143,,,,,,649,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>tray</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,94,KK,j,PBK,tray,stimuli/word/FAS_K7M-PBKW-02-44.wav,stimuli/word/FAS_K9M-PBKW-02-44.wav
html-keyboard-response,2102,2868767,0.0-15.0-0.144,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2103,2869283,0.0-15.0-1.144,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>toe</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2104,2869898,0.0-15.0-2.144,,,,,,null,null,stimuli/word/FAS_K7M-LNTW-01-30.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2105,2870417,0.0-15.0-3.144,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>toe</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2106,2871158,0.0-15.0-4.144,,,,,,null,null,stimuli/word/FAS_E1M-LNTW-01-30.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2107,2871441,0.0-15.0-5.144,,,,,,281,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>toe</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,130,EK,f,LNT,toe,stimuli/word/FAS_K7M-LNTW-01-30.wav,stimuli/word/FAS_E1M-LNTW-01-30.wav
html-keyboard-response,2108,2872450,0.0-15.0-0.145,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
