trial_type,trial_index,time_elapsed,internal_node_id,success,timeout,failed_images,failed_audio,failed_video,rt,response,stimulus,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,phase,deviceInfo,itemID,stimulus_type,correct_ans,list,content,sound1,sound2
html-keyboard-response,2072,2133730,0.0-15.0-0.139,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2073,2134232,0.0-15.0-1.139,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>They have two empty bottles.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2074,2136938,0.0-15.0-2.139,,,,,,null,null,stimuli/FAS_K9M-HINT-09-01.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2075,2137448,0.0-15.0-3.139,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>They have two empty bottles.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2076,2139618,0.0-15.0-4.139,,,,,,null,null,stimuli/FAS_M6M-HINT-09-01.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2077,2140923,0.0-15.0-5.139,,,,,,1305,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>They have two empty bottles.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,173,MK,f,HINT,They have two empty bottles.,stimuli/FAS_K9M-HINT-09-01.wav,stimuli/FAS_M6M-HINT-09-01.wav
html-keyboard-response,2078,2141936,0.0-15.0-0.140,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2079,2142440,0.0-15.0-1.140,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>Men wear long pants.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2080,2144578,0.0-15.0-2.140,,,,,,null,null,stimuli/FAS_K9M-BKBR-06-04.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2081,2145082,0.0-15.0-3.140,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>Men wear long pants.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2082,2147518,0.0-15.0-4.140,,,,,,null,null,stimuli/FAS_K7M-BKBR-06-04.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2083,2148720,0.0-15.0-5.140,,,,,,1201,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>Men wear long pants.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,84,KK,j,BKB,Men wear long pants.,stimuli/FAS_K9M-BKBR-06-04.wav,stimuli/FAS_K7M-BKBR-06-04.wav
html-keyboard-response,2084,2149729,0.0-15.0-0.141,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2085,2150233,0.0-15.0-1.141,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>She used her spoon.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2086,2152298,0.0-15.0-2.141,,,,,,null,null,stimuli/FAS_J1M-BKBR-05-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2087,2152807,0.0-15.0-3.141,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>She used her spoon.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2088,2154518,0.0-15.0-4.141,,,,,,null,null,stimuli/FAS_J2M-BKBR-05-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2089,2155082,0.0-15.0-5.141,,,,,,563,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>She used her spoon.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,71,JJ,j,BKB,She used her spoon.,stimuli/FAS_J1M-BKBR-05-07.wav,stimuli/FAS_J2M-BKBR-05-07.wav
html-keyboard-response,2090,2156093,0.0-15.0-0.142,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2091,2156597,0.0-15.0-1.142,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>They are running past the house.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2092,2158558,0.0-15.0-2.142,,,,,,null,null,stimuli/FAS_J2M-BKBR-05-03.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2093,2159067,0.0-15.0-3.142,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>They are running past the house.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2094,2161859,0.0-15.0-4.142,,,,,,null,null,stimuli/FAS_J1M-BKBR-05-03.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2095,2162272,0.0-15.0-5.142,,,,,,413,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>They are running past the house.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,67,JJ,j,BKB,They are running past the house.,stimuli/FAS_J2M-BKBR-05-03.wav,stimuli/FAS_J1M-BKBR-05-03.wav
html-keyboard-response,2096,2163284,0.0-15.0-0.143,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2097,2163800,0.0-15.0-1.143,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The glass bowl broke.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2098,2165739,0.0-15.0-2.143,,,,,,null,null,stimuli/FAS_M6M-BKBR-03-01.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2099,2166246,0.0-15.0-3.143,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The glass bowl broke.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2100,2167999,0.0-15.0-4.143,,,,,,null,null,stimuli/FAS_M1M-BKBR-03-01.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2101,2170653,0.0-15.0-5.143,,,,,,2654,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The glass bowl broke.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,33,MM,j,BKB,The glass bowl broke.,stimuli/FAS_M6M-BKBR-03-01.wav,stimuli/FAS_M1M-BKBR-03-01.wav
html-keyboard-response,2102,2171664,0.0-15.0-0.144,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2103,2172168,0.0-15.0-1.144,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>A lady went to the store.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2104,2174038,0.0-15.0-2.144,,,,,,null,null,stimuli/FAS_K9M-HINT-01-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2105,2174540,0.0-15.0-3.144,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>A lady went to the store.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2106,2177138,0.0-15.0-4.144,,,,,,null,null,stimuli/FAS_K7M-HINT-01-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2107,2177458,0.0-15.0-5.144,,,,,,319,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>A lady went to the store.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,94,KK,j,HINT,A lady went to the store.,stimuli/FAS_K9M-HINT-01-02.wav,stimuli/FAS_K7M-HINT-01-02.wav
html-keyboard-response,2108,2178459,0.0-15.0-0.145,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2109,2178976,0.0-15.0-1.145,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>They say some silly things.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2110,2181099,0.0-15.0-2.145,,,,,,null,null,stimuli/FAS_M6M-BKBR-03-05.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2111,2181605,0.0-15.0-3.145,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>They say some silly things.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2112,2183779,0.0-15.0-4.145,,,,,,null,null,stimuli/FAS_M1M-BKBR-03-05.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2113,2184247,0.0-15.0-5.145,,,,,,468,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>They say some silly things.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,37,MM,j,BKB,They say some silly things.,stimuli/FAS_M6M-BKBR-03-05.wav,stimuli/FAS_M1M-BKBR-03-05.wav
html-keyboard-response,2114,2185257,0.0-15.0-0.146,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2115,2185774,0.0-15.0-1.146,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>A sharp knife is dangerous.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2116,2188218,0.0-15.0-2.146,,,,,,null,null,stimuli/FAS_K9M-BKBR-06-12.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2117,2188721,0.0-15.0-3.146,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>A sharp knife is dangerous.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2118,2191618,0.0-15.0-4.146,,,,,,null,null,stimuli/FAS_K7M-BKBR-06-12.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2119,2191636,0.0-15.0-5.146,,,,,,17,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>A sharp knife is dangerous.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,92,KK,j,BKB,A sharp knife is dangerous.,stimuli/FAS_K9M-BKBR-06-12.wav,stimuli/FAS_K7M-BKBR-06-12.wav
html-keyboard-response,2120,2192644,0.0-15.0-0.147,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2121,2193155,0.0-15.0-1.147,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The picture came from the book.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2122,2195278,0.0-15.0-2.147,,,,,,null,null,stimuli/FAS_E1M-HINT-01-09.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2123,2195779,0.0-15.0-3.147,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The picture came from the book.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2124,2197898,0.0-15.0-4.147,,,,,,null,null,stimuli/FAS_M6M-HINT-01-09.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2125,2198693,0.0-15.0-5.147,,,,,,795,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The picture came from the book.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,101,EM,f,HINT,The picture came from the book.,stimuli/FAS_E1M-HINT-01-09.wav,stimuli/FAS_M6M-HINT-01-09.wav
html-keyboard-response,2126,2199699,0.0-15.0-0.148,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2127,2200203,0.0-15.0-1.148,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>She found her purse.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2128,2201978,0.0-15.0-2.148,,,,,,null,null,stimuli/FAS_J2M-BKBR-07-04.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2129,2202486,0.0-15.0-3.148,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>She found her purse.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2130,2204378,0.0-15.0-4.148,,,,,,null,null,stimuli/FAS_E1M-BKBR-07-04.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2131,2204572,0.0-15.0-5.148,,,,,,193,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>She found her purse.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,117,EJ,f,BKB,She found her purse.,stimuli/FAS_J2M-BKBR-07-04.wav,stimuli/FAS_E1M-BKBR-07-04.wav
html-keyboard-response,2132,2205588,0.0-15.0-0.149,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2133,2206104,0.0-15.0-1.149,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The lady wore a coat.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2134,2207878,0.0-15.0-2.149,,,,,,null,null,stimuli/FAS_M6M-BKBR-03-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2135,2208391,0.0-15.0-3.149,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The lady wore a coat.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2136,2210418,0.0-15.0-4.149,,,,,,null,null,stimuli/FAS_M1M-BKBR-03-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2137,2210805,0.0-15.0-5.149,,,,,,386,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The lady wore a coat.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,38,MM,j,BKB,The lady wore a coat.,stimuli/FAS_M6M-BKBR-03-06.wav,stimuli/FAS_M1M-BKBR-03-06.wav
html-keyboard-response,2138,2211821,0.0-15.0-0.150,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2139,2212333,0.0-15.0-1.150,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>They are coming for dinner.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2140,2214618,0.0-15.0-2.150,,,,,,null,null,stimuli/FAS_K7M-HINT-10-05.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2141,2215128,0.0-15.0-3.150,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>They are coming for dinner.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2142,2216858,0.0-15.0-4.150,,,,,,null,null,stimuli/FAS_J2M-HINT-10-05.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2143,2218437,0.0-15.0-5.150,,,,,,1579,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>They are coming for dinner.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,187,JK,f,HINT,They are coming for dinner.,stimuli/FAS_K7M-HINT-10-05.wav,stimuli/FAS_J2M-HINT-10-05.wav
html-keyboard-response,2144,2219444,0.0-15.0-0.151,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2145,2219946,0.0-15.0-1.151,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>A broom was by the front door.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2146,2222058,0.0-15.0-2.151,,,,,,null,null,stimuli/FAS_E1M-HINT-03-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2147,2222563,0.0-15.0-3.151,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>A broom was by the front door.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2148,2224739,0.0-15.0-4.151,,,,,,null,null,stimuli/FAS_J2M-HINT-03-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2149,2225113,0.0-15.0-5.151,,,,,,374,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>A broom was by the front door.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,119,EJ,f,HINT,A broom was by the front door.,stimuli/FAS_E1M-HINT-03-07.wav,stimuli/FAS_J2M-HINT-03-07.wav
html-keyboard-response,2150,2226123,0.0-15.0-0.152,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2151,2226638,0.0-15.0-1.152,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>Some sticks were under the tree.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2152,2229058,0.0-15.0-2.152,,,,,,null,null,stimuli/FAS_M6M-BKBR-02-13.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2153,2229571,0.0-15.0-3.152,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>Some sticks were under the tree.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2154,2231978,0.0-15.0-4.152,,,,,,null,null,stimuli/FAS_M1M-BKBR-02-13.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2155,2232341,0.0-15.0-5.152,,,,,,363,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>Some sticks were under the tree.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,29,MM,j,BKB,Some sticks were under the tree.,stimuli/FAS_M6M-BKBR-02-13.wav,stimuli/FAS_M1M-BKBR-02-13.wav
html-keyboard-response,2156,2233354,0.0-15.0-0.153,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2157,2233870,0.0-15.0-1.153,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>Her sister stayed for lunch.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2158,2236058,0.0-15.0-2.153,,,,,,null,null,stimuli/FAS_K9M-HINT-08-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2159,2236562,0.0-15.0-3.153,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>Her sister stayed for lunch.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2160,2239258,0.0-15.0-4.153,,,,,,null,null,stimuli/FAS_M1M-HINT-08-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2161,2239617,0.0-15.0-5.153,,,,,,358,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>Her sister stayed for lunch.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,168,MK,f,HINT,Her sister stayed for lunch.,stimuli/FAS_K9M-HINT-08-06.wav,stimuli/FAS_M1M-HINT-08-06.wav
html-keyboard-response,2162,2240619,0.0-15.0-0.154,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2163,2241133,0.0-15.0-1.154,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The house had a nice garden.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2164,2243278,0.0-15.0-2.154,,,,,,null,null,stimuli/FAS_J1M-BKBR-04-05.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2165,2243781,0.0-15.0-3.154,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The house had a nice garden.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2166,2245658,0.0-15.0-4.154,,,,,,null,null,stimuli/FAS_J2M-BKBR-04-05.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2167,2246000,0.0-15.0-5.154,,,,,,341,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The house had a nice garden.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,53,JJ,j,BKB,The house had a nice garden.,stimuli/FAS_J1M-BKBR-04-05.wav,stimuli/FAS_J2M-BKBR-04-05.wav
html-keyboard-response,2168,2247004,0.0-15.0-0.155,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2169,2247507,0.0-15.0-1.155,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The old man is worried.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2170,2249499,0.0-15.0-2.155,,,,,,null,null,stimuli/FAS_J2M-BKBR-04-03.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,2171,2250012,0.0-15.0-3.155,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The old man is worried.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,2172,2252078,0.0-15.0-4.155,,,,,,null,null,stimuli/FAS_J1M-BKBR-04-03.wav,,,,,,,,,,,,,,,,,,,,
