trial_type,trial_index,time_elapsed,internal_node_id,success,timeout,failed_images,failed_audio,failed_video,rt,response,stimulus,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,phase,deviceInfo,itemID,stimulus_type,correct_ans,list,content,sound1,sound2
html-keyboard-response,89,363652,0.0-12.0-5.0,,,,,,155,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The table has three legs.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,190,JK,f,HINT,The table has three legs.,stimuli/FAS_K9M-HINT-10-08.wav,stimuli/FAS_J2M-HINT-10-08.wav
html-keyboard-response,90,364664,0.0-12.0-0.1,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,91,365176,0.0-12.0-1.1,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The house had a nice garden.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,92,367052,0.0-12.0-2.1,,,,,,null,null,stimuli/FAS_J1M-BKBR-04-05.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,93,367560,0.0-12.0-3.1,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The house had a nice garden.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,94,369252,0.0-12.0-4.1,,,,,,null,null,stimuli/FAS_J2M-BKBR-04-05.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,95,369316,0.0-12.0-5.1,,,,,,61,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The house had a nice garden.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,53,JJ,j,BKB,The house had a nice garden.,stimuli/FAS_J1M-BKBR-04-05.wav,stimuli/FAS_J2M-BKBR-04-05.wav
html-keyboard-response,96,370331,0.0-12.0-0.2,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,97,370840,0.0-12.0-1.2,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>They watched a scary movie.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,98,372912,0.0-12.0-2.2,,,,,,null,null,stimuli/FAS_K7M-HINT-05-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,99,373424,0.0-12.0-3.2,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>They watched a scary movie.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,100,375092,0.0-12.0-4.2,,,,,,null,null,stimuli/FAS_E5M-HINT-05-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,101,376541,0.0-12.0-5.2,,,,,,1445,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>They watched a scary movie.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,138,EK,f,HINT,They watched a scary movie.,stimuli/FAS_K7M-HINT-05-06.wav,stimuli/FAS_E5M-HINT-05-06.wav
html-keyboard-response,102,377547,0.0-12.0-0.3,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,103,378060,0.0-12.0-1.3,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>They are coming for dinner.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,104,380092,0.0-12.0-2.3,,,,,,null,null,stimuli/FAS_K7M-HINT-10-05.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,105,380610,0.0-12.0-3.3,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>They are coming for dinner.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,106,382072,0.0-12.0-4.3,,,,,,null,null,stimuli/FAS_J2M-HINT-10-05.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,107,383338,0.0-12.0-5.3,,,,,,1263,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>They are coming for dinner.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,187,JK,f,HINT,They are coming for dinner.,stimuli/FAS_K7M-HINT-10-05.wav,stimuli/FAS_J2M-HINT-10-05.wav
html-keyboard-response,108,384342,0.0-12.0-0.4,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,109,384860,0.0-12.0-1.4,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>They're going out tonight.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,110,386312,0.0-12.0-2.4,,,,,,null,null,stimuli/FAS_E5M-HINT-04-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,111,386823,0.0-12.0-3.4,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>They're going out tonight.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,112,388470,0.0-12.0-4.4,,,,,,null,null,stimuli/FAS_J1M-HINT-04-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,113,388625,0.0-12.0-5.4,,,,,,153,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>They're going out tonight.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,124,EJ,f,HINT,They're going out tonight.,stimuli/FAS_E5M-HINT-04-02.wav,stimuli/FAS_J1M-HINT-04-02.wav
html-keyboard-response,114,389630,0.0-12.0-0.5,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,115,390150,0.0-12.0-1.5,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The boy did a handstand.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,116,391872,0.0-12.0-2.5,,,,,,null,null,stimuli/FAS_E1M-BKBR-01-12.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,117,392391,0.0-12.0-3.5,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The boy did a handstand.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,118,394092,0.0-12.0-4.5,,,,,,null,null,stimuli/FAS_E5M-BKBR-01-12.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,119,397405,0.0-12.0-5.5,,,,,,3310,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The boy did a handstand.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,12,EE,j,BKB,The boy did a handstand.,stimuli/FAS_E1M-BKBR-01-12.wav,stimuli/FAS_E5M-BKBR-01-12.wav
html-keyboard-response,120,398409,0.0-12.0-0.6,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,121,398919,0.0-12.0-1.6,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>They are buying some bread.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,122,400430,0.0-12.0-2.6,,,,,,null,null,stimuli/FAS_E1M-BKBR-01-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,123,400939,0.0-12.0-3.6,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>They are buying some bread.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,124,402412,0.0-12.0-4.6,,,,,,null,null,stimuli/FAS_E5M-BKBR-01-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,125,402923,0.0-12.0-5.6,,,,,,508,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>They are buying some bread.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,6,EE,j,BKB,They are buying some bread.,stimuli/FAS_E1M-BKBR-01-06.wav,stimuli/FAS_E5M-BKBR-01-06.wav
html-keyboard-response,126,403926,0.0-12.0-0.7,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,127,404441,0.0-12.0-1.7,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The woman cleaned her house.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,128,406552,0.0-12.0-2.7,,,,,,null,null,stimuli/FAS_K9M-HINT-09-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,129,407070,0.0-12.0-3.7,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The woman cleaned her house.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,130,408851,0.0-12.0-4.7,,,,,,null,null,stimuli/FAS_M6M-HINT-09-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,131,408872,0.0-12.0-5.7,,,,,,20,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The woman cleaned her house.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,174,MK,f,HINT,The woman cleaned her house.,stimuli/FAS_K9M-HINT-09-02.wav,stimuli/FAS_M6M-HINT-09-02.wav
html-keyboard-response,132,409877,0.0-12.0-0.8,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,133,410383,0.0-12.0-1.8,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>Sugar is very sweet.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,134,412412,0.0-12.0-2.8,,,,,,null,null,stimuli/FAS_J1M-HINT-07-04.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,135,412920,0.0-12.0-3.8,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>Sugar is very sweet.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,136,414532,0.0-12.0-4.8,,,,,,null,null,stimuli/FAS_M6M-HINT-07-04.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,137,415072,0.0-12.0-5.8,,,,,,538,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>Sugar is very sweet.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,156,MJ,f,HINT,Sugar is very sweet.,stimuli/FAS_J1M-HINT-07-04.wav,stimuli/FAS_M6M-HINT-07-04.wav
html-keyboard-response,138,416076,0.0-12.0-0.9,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,139,416591,0.0-12.0-1.9,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The ice cream was pink.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,140,418092,0.0-12.0-2.9,,,,,,null,null,stimuli/FAS_E1M-BKBR-01-16.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,141,418606,0.0-12.0-3.9,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The ice cream was pink.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,142,420132,0.0-12.0-4.9,,,,,,null,null,stimuli/FAS_E5M-BKBR-01-16.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,143,421405,0.0-12.0-5.9,,,,,,1270,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The ice cream was pink.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,16,EE,j,BKB,The ice cream was pink.,stimuli/FAS_E1M-BKBR-01-16.wav,stimuli/FAS_E5M-BKBR-01-16.wav
html-keyboard-response,144,422420,0.0-12.0-0.10,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,145,422927,0.0-12.0-1.10,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The child grabbed the toy.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,146,424550,0.0-12.0-2.10,,,,,,null,null,stimuli/FAS_J2M-BKBR-04-15.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,147,425066,0.0-12.0-3.10,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The child grabbed the toy.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,148,427212,0.0-12.0-4.10,,,,,,null,null,stimuli/FAS_J1M-BKBR-04-15.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,149,427692,0.0-12.0-5.10,,,,,,477,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The child grabbed the toy.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,63,JJ,j,BKB,The child grabbed the toy.,stimuli/FAS_J2M-BKBR-04-15.wav,stimuli/FAS_J1M-BKBR-04-15.wav
html-keyboard-response,150,428702,0.0-12.0-0.11,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,151,429208,0.0-12.0-1.11,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The cook cut some onions.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,152,432732,0.0-12.0-2.11,,,,,,null,null,stimuli/FAS_K7M-BKBR-05-09.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,153,433240,0.0-12.0-3.11,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The cook cut some onions.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,154,435452,0.0-12.0-4.11,,,,,,null,null,stimuli/FAS_K9M-BKBR-05-09.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,155,436462,0.0-12.0-5.11,,,,,,1008,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The cook cut some onions.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,73,KK,j,BKB,The cook cut some onions.,stimuli/FAS_K7M-BKBR-05-09.wav,stimuli/FAS_K9M-BKBR-05-09.wav
html-keyboard-response,156,437471,0.0-12.0-0.12,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,157,437978,0.0-12.0-1.12,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The broom stood in the corner.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,158,439772,0.0-12.0-2.12,,,,,,null,null,stimuli/FAS_K9M-BKBR-06-15.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,159,440275,0.0-12.0-3.12,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The broom stood in the corner.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,160,442372,0.0-12.0-4.12,,,,,,null,null,stimuli/FAS_M1M-BKBR-06-15.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,161,443150,0.0-12.0-5.12,,,,,,775,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The broom stood in the corner.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,167,MK,f,HINT,The broom stood in the corner.,stimuli/FAS_K9M-BKBR-06-15.wav,stimuli/FAS_M1M-BKBR-06-15.wav
